date,full_name,company_code,abbreviation,report_date,report_type
2022-04-27,江苏五洋停车产业集团股份有限公司,300420,五洋停车,2021年,年度报告
2022-03-19,德艺文化创意集团股份有限公司,300640,德艺文创,2021年,年度报告
2021-04-28,江苏嵘泰工业股份有限公司,605133,嵘泰股份,2020年,年度报告
2020-04-25,石家庄通合电子科技股份有限公司,300491,通合科技,2019年,年度报告
2021-04-28,老百姓大药房连锁股份有限公司,603883,老百姓,2020年,年度报告
2022-04-12,索菲亚家居股份有限公司,002572,索菲亚,2021年,年度报告
2021-04-02,重庆百货大楼股份有限公司,600729,重庆百货,2020年,年度报告
2021-04-28,浙江日发精密机械股份有限公司,002520,日发精机,2020年,年度报告
2022-04-27,湖南华民控股集团股份有限公司,300345,华民股份,2021年,年度报告
2020-04-29,上海亚虹模具股份有限公司,603159,上海亚虹,2019年,年度报告
2022-04-27,五矿资本股份有限公司,600390,五矿资本,2021年,年度报告
2020-04-27,天津滨海能源发展股份有限公司,000695,滨海能源,2019年,年度报告
2022-04-29,宝山钢铁股份有限公司,600019,宝钢股份,2021年,年度报告
2022-04-01,浙江苏泊尔股份有限公司,002032,苏泊尔,2021年,年度报告
2020-04-16,北京星网宇达科技股份有限公司,002829,星网宇达,2019年,年度报告
2020-04-21,杭州迪普科技股份有限公司,300768,迪普科技,2019年,年度报告
2021-04-29,浙江哈尔斯真空器皿股份有限公司,002615,哈尔斯,2020年,年度报告
2022-04-26,浙江严牌过滤技术股份有限公司,301081,严牌股份,2021年,年度报告
2020-04-21,广东宝丽华新能源股份有限公司,000690,宝新能源,2019年,年度报告
2020-04-29,江苏南大光电材料股份有限公司,300346,南大光电,2019年,年度报告
2022-04-30,南京纺织品进出口股份有限公司,600250,南纺股份,2021年,年度报告
2020-04-25,北京高盟新材料股份有限公司,300200,高盟新材,2019年,年度报告
2020-04-28,苏州科德教育科技股份有限公司,300192,科德教育,2019年,年度报告
2022-03-30,海南瑞泽新型建材股份有限公司,002596,海南瑞泽,2021年,年度报告
2021-04-10,北京万通新发展集团股份有限公司,600246,万通发展,2020年,年度报告
2021-03-26,北京元六鸿远电子科技股份有限公司,603267,鸿远电子,2020年,年度报告
2021-04-23,武汉光迅科技股份有限公司,002281,光迅科技,2020年,年度报告
2022-06-30,荣丰控股集团股份有限公司,000668,荣丰控股,2021年,年度报告
2022-02-17,铁岭新城投资控股集团股份有限公司,000809,铁岭新城,2020年,年度报告
2021-04-15,江苏东方盛虹股份有限公司,000301,东方盛虹,2020年,年度报告
2021-04-17,福建漳州发展股份有限公司,000753,漳州发展,2020年,年度报告
2021-04-20,烟台双塔食品股份有限公司,002481,双塔食品,2020年,年度报告
2022-04-30,泰禾集团股份有限公司,000732,泰禾集团,2021年,年度报告
2021-04-16,河南通达电缆股份有限公司,002560,通达股份,2020年,年度报告
2021-06-08,深圳市杰普特光电股份有限公司,688025,杰普特,2019年,年度报告
2020-04-03,浙江昂利康制药股份有限公司,002940,昂利康,2019年,年度报告
2020-04-30,深圳英飞拓科技股份有限公司,002528,英飞拓,2019年,年度报告
2022-04-22,江苏华昌化工股份有限公司,002274,华昌化工,2021年,年度报告
2020-04-18,四川长虹电器股份有限公司,600839,四川长虹,2019年,年度报告
2022-04-29,老百姓大药房连锁股份有限公司,603883,老百姓,2021年,年度报告
2022-03-31,天风证券股份有限公司,601162,天风证券,2021年,年度报告
2021-04-29,三棵树涂料股份有限公司,603737,三棵树,2020年,年度报告
2022-04-28,陕西省国际信托股份有限公司,000563,陕国投,2021年,年度报告
2022-04-30,深圳市深科达智能装备股份有限公司,688328,深科达,2021年,年度报告
2022-04-22,北京东方国信科技股份有限公司,300166,东方国信,2021年,年度报告
2020-05-09,安徽华茂纺织股份有限公司,000850,华茂股份,2019年,年度报告
2022-04-08,江苏常宝钢管股份有限公司,002478,常宝股份,2021年,年度报告
2021-06-19,北京国联视讯信息技术股份有限公司,603613,国联股份,2020年,年度报告
2020-04-25,步步高商业连锁股份有限公司,002251,步步高,2019年,年度报告
2020-08-15,安阳钢铁股份有限公司,600569,安阳钢铁,2019年,年度报告
2022-03-30,深圳雷柏科技股份有限公司,002577,雷柏科技,2021年,年度报告
2022-04-22,上海沿浦金属制品股份有限公司,605128,上海沿浦,2021年,年度报告
2020-04-03,上海机电股份有限公司,900925,上海机电,2019年,年度报告
2022-04-26,石家庄通合电子科技股份有限公司,300491,通合科技,2021年,年度报告
2020-04-28,深圳市蓝海华腾技术股份有限公司,300484,蓝海华腾,2019年,年度报告
2022-04-30,中国长城科技集团股份有限公司,000066,中国长城,2021年,年度报告
2020-04-29,厦门安妮股份有限公司,002235,安妮股份,2019年,年度报告
2021-04-28,南京大学环境规划设计研究院集团股份公司,300864,南大环境,2020年,年度报告
2022-04-28,杭州顺网科技股份有限公司,300113,顺网科技,2021年,年度报告
2020-04-25,欧普照明股份有限公司,603515,欧普照明,2019年,年度报告
2022-04-27,赛隆药业集团股份有限公司,002898,赛隆药业,2021年,年度报告
2020-04-01,北京君正集成电路股份有限公司,300223,北京君正,2019年,年度报告
2021-04-26,吉林省金冠电气股份有限公司,300510,金冠股份,2020年,年度报告
2022-04-28,上海和辉光电股份有限公司,688538,和辉光电,2021年,年度报告
2022-03-24,中国移动有限公司,600941,中国移动,2021年,年度报告
2022-04-28,东莞捷荣技术股份有限公司,002855,捷荣技术,2021年,年度报告
2022-04-28,格科微有限公司,688728,格科微,2021年,年度报告
2022-04-08,沈阳金山能源股份有限公司,600396,金山股份,2021年,年度报告
2021-03-26,中信银行股份有限公司,601998,中信银行,2020年,年度报告
2021-05-28,优刻得科技股份有限公司,688158,优刻得,2020年,年度报告
2020-04-28,深圳市长方集团股份有限公司,300301,长方集团,2019年,年度报告
2021-04-30,协鑫集成科技股份有限公司,002506,协鑫集成,2020年,年度报告
2021-04-23,山西蓝焰控股股份有限公司,000968,蓝焰控股,2020年,年度报告
2022-04-15,明阳智慧能源集团股份公司,601615,明阳智能,2021年,年度报告
2020-04-29,浙江网盛生意宝股份有限公司,002095,生意宝,2019年,年度报告
2021-04-27,中国卫通集团股份有限公司,601698,中国卫通,2020年,年度报告
2020-04-30,北京中关村科技发展控股股份有限公司,000931,中关村,2019年,年度报告
2021-03-23,佛燃能源集团股份有限公司,002911,佛燃能源,2020年,年度报告
2020-04-14,深圳市瑞凌实业集团股份有限公司,300154,瑞凌股份,2019年,年度报告
2022-04-13,四川发展龙蟒股份有限公司,002312,川发龙蟒,2021年,年度报告
2022-04-26,广东三雄极光照明股份有限公司,300625,三雄极光,2021年,年度报告
2022-04-30,卧龙电气驱动集团股份有限公司,600580,卧龙电驱,2021年,年度报告
2020-05-23,深圳世纪星源股份有限公司,000005,世纪星源,2019年,年度报告
2022-03-11,采纳科技股份有限公司,301122,采纳股份,2021年,年度报告
2022-04-28,新疆西部牧业股份有限公司,300106,西部牧业,2021年,年度报告
2021-03-31,福建凤竹纺织科技股份有限公司,600493,凤竹纺织,2020年,年度报告
2021-04-29,小熊电器股份有限公司,002959,小熊电器,2020年,年度报告
2020-04-18,广东宏大控股集团股份有限公司,002683,广东宏大,2019年,年度报告
2022-04-15,深圳市天威视讯股份有限公司,002238,天威视讯,2021年,年度报告
2022-04-22,力合科技湖南股份有限公司,300800,力合科技,2021年,年度报告
2021-03-31,中原证券股份有限公司,601375,中原证券,2020年,年度报告
2020-04-09,海控南海发展股份有限公司,002163,海南发展,2019年,年度报告
2020-03-24,江西金力永磁科技股份有限公司,300748,金力永磁,2019年,年度报告
2021-04-28,新晨科技股份有限公司,300542,新晨科技,2020年,年度报告
2021-04-27,星辉互动娱乐股份有限公司,300043,星辉娱乐,2020年,年度报告
2022-03-31,上海谊众药业股份有限公司,688091,上海谊众,2021年,年度报告
2022-03-31,国旅文化投资集团股份有限公司,600358,国旅文化,2021年,年度报告
2020-04-30,供销大集集团股份有限公司,000564,供销大集,2019年,年度报告
2022-04-29,浙江南都电源动力股份有限公司,300068,南都电源,2021年,年度报告
2022-04-09,兰州长城电工股份有限公司,600192,长城电工,2021年,年度报告
2021-04-30,山东新华医疗器械股份有限公司,600587,新华医疗,2020年,年度报告
2021-03-26,上海市天宸股份有限公司,600620,天宸股份,2020年,年度报告
2022-03-26,云南白药集团股份有限公司,000538,云南白药,2021年,年度报告
2022-04-22,中电科网络安全科技股份有限公司,002268,电科网安,2021年,年度报告
2022-04-15,江苏亚虹医药科技股份有限公司,688176,亚虹医药,2021年,年度报告
2020-03-28,上海开开实业股份有限公司,900943,开开实业,2019年,年度报告
2021-03-23,山河智能装备股份有限公司,002097,山河智能,2020年,年度报告
2022-04-28,智度科技股份有限公司,000676,智度股份,2021年,年度报告
2020-04-21,山东泰和科技股份有限公司,300801,泰和科技,2019年,年度报告
2020-04-18,浙江古越龙山绍兴酒股份有限公司,600059,古越龙山,2019年,年度报告
2021-04-29,湖南方盛制药股份有限公司,603998,方盛制药,2020年,年度报告
2022-04-23,深圳市聚飞光电股份有限公司,300303,聚飞光电,2021年,年度报告
2022-04-13,天顺风能苏州股份有限公司,002531,天顺风能,2021年,年度报告
2022-03-19,洛阳栾川钼业集团股份有限公司,603993,洛阳钼业,2021年,年度报告
2020-03-31,中远海运能源运输股份有限公司,600026,中远海能,2019年,年度报告
2020-04-24,中节能国祯环保科技股份有限公司,300388,节能国祯,2019年,年度报告
2021-04-29,天津海泰科技发展股份有限公司,600082,海泰发展,2020年,年度报告
2022-04-23,无锡宝通科技股份有限公司,300031,宝通科技,2021年,年度报告
2020-04-23,东江环保股份有限公司,002672,东江环保,2019年,年度报告
2021-04-28,清源科技股份有限公司,603628,清源股份,2020年,年度报告
2022-04-30,北海银河生物产业投资股份有限公司,000806,银河生物,2021年,年度报告
2021-04-27,广东文化长城集团股份有限公司,300089,文化长城,2020年,年度报告
2022-04-28,美克国际家居用品股份有限公司,600337,美克家居,2021年,年度报告
2020-05-09,中电科芯片技术股份有限公司,600877,电科芯片,2019年,年度报告
2020-04-07,厦门法拉电子股份有限公司,600563,法拉电子,2019年,年度报告
2020-04-29,西安蓝晓科技新材料股份有限公司,300487,蓝晓科技,2019年,年度报告
2021-04-30,新光圆成股份有限公司,002147,新光圆成,2020年,年度报告
2021-03-24,中信出版集团股份有限公司,300788,中信出版,2020年,年度报告
2022-06-25,上海元祖梦果子股份有限公司,603886,元祖股份,2021年,年度报告
2020-05-16,江苏中超控股股份有限公司,002471,中超控股,2019年,年度报告
2021-03-31,四川川润股份有限公司,002272,川润股份,2020年,年度报告
2020-04-18,广东广弘控股股份有限公司,000529,广弘控股,2019年,年度报告
2020-03-31,昆药集团股份有限公司,600422,昆药集团,2019年,年度报告
2022-03-29,宁波中百股份有限公司,600857,宁波中百,2021年,年度报告
2021-04-15,八方电气苏州股份有限公司,603489,八方股份,2020年,年度报告
2021-04-20,奥锐特药业股份有限公司,605116,奥锐特,2020年,年度报告
2021-04-28,福建睿能科技股份有限公司,603933,睿能科技,2020年,年度报告
2021-04-20,冠福控股股份有限公司,002102,冠福股份,2020年,年度报告
2022-03-15,中航重机股份有限公司,600765,中航重机,2021年,年度报告
2021-04-20,江苏太平洋精锻科技股份有限公司,300258,精锻科技,2020年,年度报告
2021-04-01,苏州锦富技术股份有限公司,300128,锦富技术,2020年,年度报告
2021-04-19,江苏锦鸡实业股份有限公司,300798,锦鸡股份,2020年,年度报告
2020-04-30,北京韩建河山管业股份有限公司,603616,韩建河山,2019年,年度报告
2021-03-27,中国光大银行股份有限公司,601818,光大银行,2020年,年度报告
2022-04-26,北京百纳千成影视股份有限公司,300291,百纳千成,2021年,年度报告
2020-07-24,卫星化学股份有限公司,002648,卫星化学,2019年,年度报告
2023-04-28,通鼎互联信息股份有限公司,002491,通鼎互联,2019年,年度报告
